trip_id,arrival_time,departure_time,stop_id,stop_sequence
70111111,07:05:03,07:05:23,0701CCL,55
70111111,07:05:40,07:06:00,0711KNO,56
70111111,07:06:15,07:06:35,0711SOA,57
70111111,07:07:04,07:07:24,0701PCY,58
70111111,07:07:57,07:08:17,0701SYU,59
70111111,07:08:57,07:09:17,0713NBT,60
70126110,06:00:00,06:00:20,0703KIS,1
70126110,06:01:17,06:01:37,0700ORS,2
70126110,06:04:27,06:04:47,0700OST,3
70126110,06:06:02,06:06:22,0700RMN,4
70126110,06:08:25,06:08:45,0700ZEK,5
70126110,06:10:48,06:11:08,0700ASM,6
70126110,06:12:10,06:12:30,0710A.A,7
70126110,06:13:13,06:13:33,0700TSK,8
70126110,06:15:01,06:15:21,0700KON,9
70126110,06:16:35,06:16:55,0700N44,10
70126110,06:19:32,06:19:52,0700TDI,11
70126110,06:20:38,06:20:58,0700NPC,12
70126110,06:21:39,06:21:59,0700HRW,13
70126110,06:22:48,06:23:08,0700PTR,14
70126110,06:23:44,06:24:04,0712NGG,15
70126111,06:00:00,06:00:20,0712NGG,1
70126111,06:00:55,06:01:15,0701PTR,2
70126111,06:03:14,06:03:34,0701UTM,3
70126111,06:06:09,06:06:29,0701N44,4
70126111,06:07:49,06:08:09,0701KON,5
70126111,06:09:05,06:09:25,0701NGR,6
70126111,06:10:04,06:10:24,0701TSK,7
70126111,06:12:33,06:12:53,0701MTS,8
70126111,06:16:14,06:16:34,0701OEN,9
70126111,06:17:43,06:18:03,0711ISN,10
70126111,06:18:24,06:18:44,0701KNK,11
70126111,06:21:32,06:21:52,0711AIU,12
70126111,06:22:47,06:23:07,0703KIS,13
70129110,06:00:00,06:00:20,0713WNG,1
70129110,06:00:48,06:01:08,0700WAG,2
70129110,06:01:40,06:02:00,0700KAK,3
70129110,06:03:06,06:03:26,0700E'P,4
70129110,06:03:57,06:04:17,0700ACI,5
70129110,06:04:40,06:05:00,0710KNA,6
70129110,06:05:44,06:06:04,0700NKA,7
70129110,06:06:58,06:07:18,0700GBK,8
70129110,06:08:31,06:08:51,0700MKC,9
70129110,06:09:23,06:09:43,0700KAC,10
70129110,06:10:41,06:11:01,0710MTE,11
70129110,06:11:34,06:11:54,0700MAA,12
70129110,06:12:33,06:12:53,0700AOT,13
70129110,06:13:33,06:13:53,0710MAU,14
70129110,06:15:09,06:15:29,0710RJG,15
70129110,06:16:37,06:16:57,0700GRU,16
70129110,06:18:02,06:18:22,0700CWT,17
70129110,06:19:20,06:19:40,0710OSV,18
70129110,06:21:19,06:21:39,0813KKS,19
70129111,06:00:00,06:00:20,0813KKS,1
70129111,06:02:22,06:02:42,0701UGK,2
70129111,06:03:23,06:03:43,0701GAC,3
70129111,06:04:35,06:04:55,0701GTR,4
70129111,06:06:09,06:06:29,0701KNR,5
70129111,06:06:46,06:07:06,0711NJG,6
70129111,06:07:50,06:08:10,0701UAK,7
70129111,06:08:48,06:09:08,0711MGU,8
70129111,06:09:49,06:10:09,0701TAT,9
70129111,06:11:11,06:11:31,0711MUR,10
70129111,06:12:33,06:12:53,0701ACI,11
70129111,06:14:27,06:14:47,0711KNY,12
70129111,06:16:26,06:16:46,0701ACC,13
70129111,06:17:14,06:17:34,0711PFE,14
70129111,06:18:32,06:18:52,0701AEE,15
70129111,06:19:30,06:19:50,0701TTW,16
70129111,06:20:18,06:20:38,0713WNG,17
7024C110,06:00:00,06:00:20,0510SMP,1
7024C110,06:00:43,06:01:03,0500KCH,2
7024C110,06:02:04,06:02:24,0510ETG,3
7024C110,06:03:40,06:04:00,0500KRJ,4
7024C110,06:04:49,06:05:09,0500MRL,5
7024C110,06:05:51,06:06:11,0500KCL,6
7024C110,06:07:47,06:08:07,0500FRT,7
7024C110,06:09:36,06:09:56,0500KBL,8
7024C110,06:10:59,06:11:19,0500QRL,9
7024C110,06:12:00,06:12:20,0500NDG,10
7024C110,06:13:08,06:13:28,0500MSL,11
7024C110,06:14:09,06:14:29,0500MSV,12
7024C110,06:15:18,06:15:38,0500MSW,13
7024C110,06:16:04,06:16:24,0500LBN,14
7024C110,06:16:55,06:17:15,0500CMZ,15
7024C110,06:18:07,06:18:27,0500MWR,16
7024C110,06:20:16,06:20:36,0500AGB,17
7024C110,06:20:59,06:21:19,0500HMN,18
7024C110,06:22:33,06:22:53,0500HRN,19
7024C110,06:23:11,06:23:31,0510HDY,20
7024C110,06:24:03,06:24:23,0500GCT,21
7024C110,06:25:07,06:25:27,0500MBZ,22
7024C110,06:26:37,06:26:57,0510SOL,23
7024C110,06:28:19,06:28:39,0510KJC,24
7024C110,06:29:20,06:29:40,0700ABN,25
7024C110,06:30:21,06:30:41,0510TNZ,26
7024C110,06:32:29,06:32:49,0500LRJ,27
7024C110,06:33:03,06:33:23,0500NBA,28
7024C110,06:34:14,06:34:34,0500MKY,29
7024C110,06:35:29,06:35:49,0500CUV,30
7024C110,06:36:14,06:36:34,0500MPK,31
7024C110,06:37:48,06:38:08,0502BMA,32
7024C110,06:40:19,06:40:39,0500HST,33
7024C110,06:42:05,06:42:25,0710RYA,34
7024C110,06:43:11,06:43:31,0500ORP,35
7024C110,06:44:14,06:44:34,0510BRC,36
7024C110,06:45:55,06:46:15,0510LGT,37
7024C110,06:48:19,06:48:39,0510HQS,38
7024C110,06:49:12,06:49:32,0510KAS,39
7024C110,06:50:20,06:50:40,0510CAN,40
7024C110,06:51:11,06:51:31,0500DMS,41
7024C110,06:53:16,06:53:36,0510AMR,42
7024C110,06:54:20,06:54:40,0710RLN,43
7024C110,06:55:05,06:55:25,0510WIL,44
7024C110,06:56:19,06:56:39,0501BLU,45
7024C110,06:57:25,06:57:45,0501APV,46
7024C110,06:58:49,06:59:09,0503HRS,47
7024C110,07:01:15,07:01:35,0601FLY,48
7024C110,07:02:26,07:02:46,0600MOS,49
7024C110,07:03:19,07:03:39,0600MBA,50
7024C110,07:04:34,07:04:54,0712KNH,51
7024C110,07:06:24,07:06:44,0710TNA,52
7024C110,07:08:26,07:08:46,0610SER,53
7024C110,07:09:58,07:10:18,0610GOP,54
7024C110,07:11:06,07:11:26,0710CAE,55
7024C110,07:12:37,07:12:57,0512ADU,56
7024C111,06:00:00,06:00:20,0512ADU,1
7024C111,06:01:56,06:02:16,0611GPO,2
7024C111,06:03:40,06:04:00,0611SRN,3
7024C111,06:06:01,06:06:21,0611VRP,4
7024C111,06:08:26,06:08:46,0711MCP,5
7024C111,06:10:04,06:10:24,0711UCN,6
7024C111,06:11:36,06:11:56,0711NKP,7
7024C111,06:12:46,06:13:06,0711MTL,8
7024C111,06:13:39,06:13:59,0711AAD,9
7024C111,06:15:45,06:16:05,0701PSA,10
7024C111,06:16:34,06:16:54,0711PST,11
7024C111,06:17:43,06:18:03,0711IMP,12
7024C111,06:18:38,06:18:58,0711JKR,13
7024C111,06:19:59,06:20:19,0711NKJ,14
7024C111,06:21:13,06:21:33,0701CMD,15
7024C111,06:22:13,06:22:33,0701TKS,16
7024C111,06:23:38,06:23:58,0701SWD,17
7024C111,06:24:19,06:24:39,0701SFY,18
7024C111,06:25:53,06:26:13,0701KNO,19
7024C111,06:27:18,06:27:38,0701PWY,20
7024C111,06:28:37,06:28:57,0701RCE,21
7024C111,06:30:01,06:30:21,0711LNN,22
7024C111,06:30:53,06:31:13,0701LNA,23
7024C111,06:33:31,06:33:51,0711MTI,24
7024C111,06:35:53,06:36:13,0701CRS,25
7024C111,06:37:40,06:38:00,0701GDR,26
7024C111,06:38:41,06:39:01,0701NTO,27
7046P110,06:00:00,06:00:20,0502AMB,1
7046P110,06:02:31,06:02:51,0711INI,2
7046P110,06:04:47,06:05:07,0711UEM,3
7046P110,06:05:50,06:06:10,0711ORI,4
7046P110,06:06:48,06:07:08,0711AGI,5
7046P110,06:08:00,06:08:20,0711ATC,6
7046P110,06:09:12,06:09:32,0711WAS,7
7046P110,06:10:28,06:10:48,0711MET,8
7046P110,06:11:29,06:11:49,0711RCA,9
7046P110,06:13:13,06:13:33,0711EOD,10
7046P110,06:15:00,06:15:20,0711HD/,11
7046P110,06:16:49,06:17:09,0711NUA,12
7046P110,06:18:02,06:18:22,0711CAB,13
7046P110,06:19:34,06:19:54,0710INA,14
7046P110,06:21:24,06:21:44,0711LTD,15
7046P110,06:23:02,06:23:22,0711ADA,16
7046P110,06:23:56,06:24:16,0711EGN,17
7046P110,06:24:55,06:25:15,0711MOS,18
7046P110,06:26:34,06:26:54,0711IEE,19
7046P110,06:28:44,06:29:04,0711EDE,20
7046P110,06:30:12,06:30:32,0711HNT,21
7046P110,06:31:37,06:31:57,0711'UO,22
7046P110,06:32:16,06:32:36,0711(IO,23
7046P110,06:33:08,06:33:28,0711EKT,24
7046P110,06:34:57,06:35:17,0711NOB,25
7046P110,06:35:57,06:36:17,0711LRI,26
7046P110,06:37:10,06:37:30,0711WAK,27
7046P110,06:38:33,06:38:53,0711SEK,28
7046P110,06:39:09,06:39:29,0711DKI,29
7046P110,06:40:08,06:40:28,0711REO,30
7046P110,06:41:08,06:41:28,0711IGM,31
7046P110,06:42:36,06:42:56,0711WRA,32
7046P110,06:43:40,06:44:00,0711LH.,33
7046P110,06:44:46,06:45:06,0711YQS,34
7046P110,06:45:46,06:46:06,0711PTE,35
7046P110,06:46:28,06:46:48,0711ARK,36
7046P111,06:00:00,06:00:20,0710TAK,1
7046P111,06:00:49,06:01:09,0710SH4,2
7046P111,06:01:34,06:01:54,0710IOS,3
7046P111,06:02:16,06:02:36,0710TOS,4
7046P111,06:03:14,06:03:34,0710GON,5
7046P111,06:04:02,06:04:22,0710RLU,6
7046P111,06:04:49,06:05:09,0701SMA,7
7046P111,06:06:54,06:07:14,0710TAY,8
7046P111,06:08:02,06:08:22,0710LIB,9
7046P111,06:08:54,06:09:14,0710SGT,10
7046P111,06:10:07,06:10:27,0710LIV,11
7046P111,06:10:53,06:11:13,0710GVN,12
7046P111,06:12:23,06:12:43,0710SAE,13
7046P111,06:13:11,06:13:31,0710HAO,14
7046P111,06:14:02,06:14:22,0710STO,15
7046P111,06:14:49,06:15:09,0710LHB,16
7046P111,06:15:30,06:15:50,0710EOE,17
7046P111,06:16:51,06:17:11,0710GYE,18
7046P111,06:17:55,06:18:15,0710KWA,19
7046P111,06:18:48,06:19:08,0710IIH,20
7046P111,06:20:06,06:20:26,0710YAA,21
7046P111,06:21:20,06:21:40,0611CKA,22
7046P111,06:22:42,06:23:02,0601QUA,23
7046P111,06:23:47,06:24:07,0610HUL,24
7046P111,06:24:50,06:25:10,0611DOD,25
7046P111,06:26:19,06:26:39,0611VRP,26
7046P111,06:26:49,06:27:09,0611VRP,27
7046P111,06:28:39,06:28:59,0610PNF,28
7046P111,06:29:40,06:30:00,0611SRN,29
7046P111,06:31:19,06:31:39,0610GOP,30
7046P111,06:32:15,06:32:35,0710IM&,31
7046P111,06:33:00,06:33:20,0710CEI,32
7046P111,06:34:23,06:34:43,0502AMB,33
80023110,06:00:00,06:00:20,0813KGT,1
80023110,06:00:54,06:01:14,0800HES,2
80023110,06:02:01,06:02:21,0800OMO,3
80023110,06:03:12,06:03:32,0800CCK,4
80023110,06:05:00,06:05:20,0810EOR,5
80023110,06:07:00,06:07:20,0810NSH,6
80023110,06:08:17,06:08:37,0810KAR,7
80023110,06:09:25,06:09:45,0800KBB,8
80023110,06:10:22,06:10:42,0800NJG,9
80023110,06:12:07,06:12:27,0800WDC,10
80023110,06:13:22,06:13:42,0810WPS,11
80023110,06:14:13,06:14:33,0800OID,12
80023110,06:15:13,06:15:33,0810LIO,13
80023110,06:16:07,06:16:27,0800HEK,14
80023110,06:17:17,06:17:37,0800GPR,15
80023110,06:18:43,06:19:03,0810WST,16
80023110,06:20:07,06:20:27,0810EUE,17
80023110,06:20:59,06:21:19,0810GOA,18
80023110,06:22:43,06:23:03,0800MUS,19
80023110,06:24:52,06:25:12,0810NPN,20
80023110,06:27:08,06:27:28,0212SNT,21
80023111,06:00:00,06:00:20,0212SNT,1
80023111,06:02:38,06:02:58,0811SLT,2
80023111,06:05:02,06:05:22,0811MUS,3
80023111,06:06:10,06:06:30,0801CHR,4
80023111,06:07:08,06:07:28,0811ECA,5
80023111,06:08:02,06:08:22,0801OLO,6
80023111,06:09:00,06:09:20,0811AFT,7
80023111,06:10:15,06:10:35,0812WST,8
80023111,06:11:32,06:11:52,0811OKL,9
80023111,06:12:57,06:13:17,0801BRK,10
80023111,06:14:33,06:14:53,0801SAF,11
80023111,06:15:54,06:16:14,0811AGA,12
80023111,06:17:11,06:17:31,0811ABC,13
80023111,06:18:21,06:18:41,0801JGJ,14
80023111,06:19:08,06:19:28,0811KAR,15
80023111,06:20:14,06:20:34,0801NSH,16
80023111,06:22:10,06:22:30,0801DEL,17
80023111,06:23:17,06:23:37,0801AFL,18
80023111,06:24:21,06:24:41,0811KND,19
80023111,06:25:14,06:25:34,0801NEE,20
80023111,06:26:12,06:26:32,0801SDM,21
80023111,06:27:28,06:27:48,0801PKN,22
80023111,06:28:10,06:28:30,0813KGT,23
80030110,06:00:00,06:00:20,0803NDT,1
80030110,06:00:58,06:01:18,0810PET,2
80030110,06:01:43,06:02:03,0800TIU,3
80030110,06:03:30,06:03:50,0810OPT,4
80030110,06:04:36,06:04:56,0810'HI,5
80030110,06:06:58,06:07:18,0810VWO,6
80030110,06:08:18,06:08:38,0810SGB,7
80030110,06:09:22,06:09:42,0810KMI,8
80030110,06:10:46,06:11:06,0800HES,9
80030110,06:11:44,06:12:04,0800OSO,10
80030110,06:13:04,06:13:24,0800CCK,11
80030110,06:14:54,06:15:14,0810ARK,12
80030110,06:16:52,06:17:12,0810NSH,13
80030110,06:18:09,06:18:29,0810KAR,14
80030110,06:19:17,06:19:37,0800KBB,15
80030110,06:19:59,06:20:19,0810UJN,16
80030110,06:21:59,06:22:19,0800WDC,17
80030110,06:23:14,06:23:34,0810WPS,18
80030110,06:24:36,06:24:56,0810LIO,19
80030110,06:25:40,06:26:00,0810SAI,20
80030110,06:27:34,06:27:54,0810WST,21
80030110,06:28:58,06:29:18,0810SRA,22
80030110,06:29:50,06:30:10,0810MOI,23
80030110,06:31:34,06:31:54,0800MUS,24
80030110,06:33:42,06:34:02,0810MCP,25
80030110,06:35:59,06:36:19,0212SNT,26
80030111,06:00:00,06:00:20,0212SNT,1
80030111,06:04:13,06:04:33,0811MUS,2
80030111,06:05:21,06:05:41,0801CHR,3
80030111,06:07:15,06:07:35,0811DAC,4
80030111,06:08:27,06:08:47,0812WST,5
80030111,06:09:44,06:10:04,0811P/N,6
80030111,06:11:09,06:11:29,0801BRK,7
80030111,06:12:45,06:13:05,0801SAF,8
80030111,06:14:06,06:14:26,0811AGA,9
80030111,06:15:23,06:15:43,0811ABC,10
80030111,06:16:33,06:16:53,0801JGJ,11
80030111,06:17:20,06:17:40,0811KAR,12
80030111,06:18:26,06:18:46,0801NSH,13
80030111,06:20:22,06:20:42,0801DEL,14
80030111,06:21:29,06:21:49,0801AFL,15
80030111,06:22:33,06:22:53,0811KND,16
80030111,06:23:54,06:24:14,0801SDM,17
80030111,06:25:51,06:26:11,0811KNR,18
80030111,06:27:22,06:27:42,0801SGS,19
80030111,06:28:32,06:28:52,0801MVT,20
80030111,06:29:39,06:29:59,0811IHG,21
80030111,06:31:39,06:31:59,0811NNS,22
80030111,06:32:23,06:32:43,0801KBI,23
80030111,06:33:17,06:33:37,0801ATI,24
80030111,06:34:34,06:34:54,0801ILA,25
80030111,06:36:14,06:36:34,0801FLF,26
80030111,06:37:08,06:37:28,0803NDT,27
80048110,06:00:00,06:00:20,0800ORS,1
80048110,06:01:55,06:02:15,0800MUI,2
80048110,06:02:30,06:02:50,0800NMA,3
80048110,06:03:29,06:03:49,0810HON,4
80048110,06:04:24,06:04:44,0800MWG,5
80048110,06:05:21,06:05:41,0800JCR,6
80048110,06:06:33,06:06:53,0800KRN,7
80048110,06:07:40,06:08:00,0800OKC,8
80048110,06:08:57,06:09:17,0800PLP,9
80048110,06:09:41,06:10:01,0800MGJ,10
80048110,06:10:18,06:10:38,0810KPR,11
80048110,06:11:07,06:11:27,0800AES,12
80048110,06:12:43,06:13:03,0810ARB,13
80048110,06:13:36,06:13:56,0800PBB,14
80048110,06:14:23,06:14:43,0800TAS,15
80048110,06:15:02,06:15:22,0800CFL,16
80048110,06:16:08,06:16:28,0810CYH,17
80048110,06:16:52,06:17:12,0810INL,18
80048110,06:20:09,06:20:29,0810MCP,19
80048110,06:22:26,06:22:46,0212SNT,20
80048111,06:00:00,06:00:20,0212SNT,1
80048111,06:04:13,06:04:33,0811MUS,2
80048111,06:05:21,06:05:41,0801HIR,3
80048111,06:06:30,06:06:50,0801CFY,4
80048111,06:07:26,06:07:46,0801PBN,5
80048111,06:08:01,06:08:21,0811PBG,6
80048111,06:09:03,06:09:23,0811SAB,7
80048111,06:10:36,06:10:56,0801KAC,8
80048111,06:11:28,06:11:48,0801KAN,9
80048111,06:12:10,06:12:30,0801KIL,10
80048111,06:12:50,06:13:10,0811RKH,11
80048111,06:13:28,06:13:48,0801CPS,12
80048111,06:14:07,06:14:27,0801BPA,13
80048111,06:15:01,06:15:21,0801OLK,14
80048111,06:16:12,06:16:32,0801DCR,15
80048111,06:17:21,06:17:41,0801JCA,16
80048111,06:18:16,06:18:36,0801MWG,17
80048111,06:19:01,06:19:21,0801GNW,18
80048111,06:20:11,06:20:31,0801MNI,19
80048111,06:20:50,06:21:10,0801MUG,20
80048111,06:22:41,06:23:01,0803OYA,21
80048210,06:00:00,06:00:20,0600COP,1
80048210,06:00:48,06:01:08,0600RUS,2
80048210,06:01:30,06:01:50,0600BRB,3
80048210,06:02:52,06:03:12,0600AMB,4
80048210,06:03:40,06:04:00,0800JGG,5
80048210,06:04:58,06:05:18,0800RRD,6
80048210,06:05:48,06:06:08,0800COT,7
80048210,06:06:45,06:07:05,0800COS,8
80048210,06:08:11,06:08:31,0800IGL,9
80048210,06:09:04,06:09:24,0800ELM,10
80048210,06:10:11,06:10:31,0800STT,11
80048210,06:11:51,06:12:11,0800STR,12
80048210,06:12:58,06:13:18,0800STY,13
80048210,06:13:56,06:14:16,0810MUR,14
80048210,06:15:11,06:15:31,0800LRS,15
80048210,06:16:17,06:16:37,0800BAC,16
80048210,06:16:56,06:17:16,0810KAR,17
80048210,06:18:04,06:18:24,0800KBB,18
80048210,06:20:16,06:20:36,0800WDC,19
80048210,06:21:31,06:21:51,0810WPS,20
80048210,06:22:23,06:22:43,0810BDI,21
80048210,06:23:18,06:23:38,0800LMI,22
80048210,06:25:33,06:25:53,0810AIE,23
80048210,06:26:36,06:26:56,0812WST,24
80048211,06:00:00,06:00:20,0812WST,1
80048211,06:01:17,06:01:37,0811AT.,2
80048211,06:02:42,06:03:02,0801BRK,3
80048211,06:04:18,06:04:38,0801SAF,4
80048211,06:05:39,06:05:59,0811AGA,5
80048211,06:06:56,06:07:16,0811ABC,6
80048211,06:08:03,06:08:23,0811CRU,7
80048211,06:09:04,06:09:24,0801MSO,8
80048211,06:10:21,06:10:41,0801MGI,9
80048211,06:11:23,06:11:43,0801SNT,10
80048211,06:12:31,06:12:51,0811STR,11
80048211,06:14:06,06:14:26,0801STU,12
80048211,06:15:19,06:15:39,0811SAV,13
80048211,06:16:10,06:16:30,0803LAV,14
80048211,06:17:31,06:17:51,0801ACI,15
80048211,06:18:30,06:18:50,0801COV,16
80048211,06:19:15,06:19:35,0811RAM,17
80048211,06:20:34,06:20:54,0801JGG,18
80048211,06:21:27,06:21:47,0601AMB,19
80048211,06:22:47,06:23:07,0601BRB,20
80048211,06:23:31,06:23:51,0811SNU,21
80048211,06:24:16,06:24:36,0601KON,22
80105110,06:00:00,06:00:20,0212SNT,1
80105110,06:04:13,06:04:33,0811MUS,2
80105110,06:05:21,06:05:41,0801CHR,3
80105110,06:07:15,06:07:35,0810FTD,4
80105110,06:08:27,06:08:47,0812WST,5
80105110,06:09:35,06:09:55,0801STM,6
80105110,06:11:09,06:11:29,0801BRK,7
80105110,06:12:45,06:13:05,0801SAF,8
80105110,06:14:06,06:14:26,0811AGA,9
80105110,06:15:23,06:15:43,0811ABC,10
80105110,06:16:33,06:16:53,0801JGJ,11
80105110,06:17:20,06:17:40,0811KAR,12
80105110,06:18:26,06:18:46,0801NSH,13
80105110,06:20:22,06:20:42,0801DEL,14
80105110,06:21:29,06:21:49,0801AFL,15
80105110,06:22:33,06:22:53,0811KND,16
80105110,06:23:54,06:24:14,0801SDM,17
80105110,06:25:14,06:25:34,0810RGA,18
80105110,06:27:22,06:27:42,0801SGS,19
80105110,06:28:32,06:28:52,0801MVT,20
80105110,06:30:43,06:31:03,0801CUS,21
80105110,06:31:24,06:31:44,0811SKO,22
80105110,06:32:33,06:32:53,0801KBP,23
80105110,06:34:31,06:34:51,0810IA-,24
80105110,06:35:32,06:35:52,0801UEN,25
80105110,06:36:46,06:37:06,0801DEP,26
80105110,06:37:48,06:38:08,0801SHC,27
80105110,06:39:53,06:40:13,0801GCC,28
80105110,06:40:49,06:41:09,0811ETT,29
80105110,06:41:38,06:41:58,08007IV,30
80105110,06:43:21,06:43:41,0811JMK,31
80105110,06:45:09,06:45:29,0801MUC,32
80105110,06:46:33,06:46:53,0801MUM,33
80105110,06:47:46,06:48:06,0801DMN,34
80105110,06:48:36,06:48:56,0801RGN,35
80105110,06:50:05,06:50:25,0811RNG,36
80105110,06:51:10,06:51:30,0801KMP,37
80105110,06:53:00,06:53:20,0810TNA,38
80105110,06:54:14,06:54:34,0800UWI,39
80105110,06:57:02,06:57:22,0813KKS,40
80105111,06:00:00,06:00:20,0811UEU,1
80105111,06:01:12,06:01:32,0811APN,2
80105111,06:02:42,06:03:02,0801GMU,3
80105111,06:04:30,06:04:50,0710GVC,4
80105111,06:06:49,06:07:09,0810KPL,5
80105111,06:07:56,06:08:16,0810RUG,6
80105111,06:09:34,06:09:54,0800REG,7
80105111,06:10:54,06:11:14,0810MTG,8
80105111,06:12:13,06:12:33,0800MTG,9
80105111,06:14:12,06:14:32,0800KIN,10
80105111,06:15:48,06:16:08,0810KIN,11
80105111,06:16:45,06:17:05,0810EGT,12
80105111,06:17:34,06:17:54,0810WJM,13
80105111,06:19:36,06:19:56,0810COP,14
80105111,06:21:25,06:21:45,0811TSI,15
80105111,06:22:11,06:22:31,0800UTH,16
80105111,06:23:05,06:23:25,0810MRG,17
80105111,06:24:42,06:25:02,0810KBT,18
80105111,06:26:09,06:26:29,0811EOK,19
80105111,06:27:12,06:27:32,0810TNG,20
80105111,06:28:00,06:28:20,0811PAO,21
80105111,06:29:44,06:30:04,0800KGT,22
80105111,06:30:47,06:31:07,0811RDH,23
80105111,06:32:02,06:32:22,0810KMI,24
80105111,06:33:26,06:33:46,0800HES,25
80105111,06:35:14,06:35:34,0800CCK,26
80105111,06:37:05,06:37:25,0811ARK,27
80105111,06:39:02,06:39:22,0810NSH,28
80105111,06:40:19,06:40:39,0810KAR,29
80105111,06:41:27,06:41:47,0800KBB,30
80105111,06:43:39,06:43:59,0800WDC,31
80105111,06:44:54,06:45:14,0810WPS,32
80105111,06:46:16,06:46:36,0810LIO,33
80105111,06:47:47,06:48:07,0811TIP,34
80105111,06:49:16,06:49:36,0810WST,35
80105111,06:50:48,06:51:08,0800EDS,36
80105111,06:51:32,06:51:52,0811CAR,37
80105111,06:53:16,06:53:36,0800MUS,38
80105111,06:55:24,06:55:44,0810MCP,39
80105111,06:57:41,06:58:01,0212SNT,40
80114110,06:00:00,06:00:20,0813LMT,1
80114110,06:01:22,06:01:42,0800EIG,2
80114110,06:03:33,06:03:53,0800BKM,3
80114110,06:05:26,06:05:46,0800KMR,4
80114110,06:08:11,06:08:31,0800KMD,5
80114110,06:09:09,06:09:29,0810JUN,6
80114110,06:10:41,06:11:01,0800AMA,7
80114110,06:13:10,06:13:30,0810KBB,8
80114110,06:14:18,06:14:38,0810ARM,9
80114110,06:15:29,06:15:49,0800IAS,10
80114110,06:16:22,06:16:42,0810RIR,11
80114110,06:17:53,06:18:13,0810CNG,12
80114110,06:19:23,06:19:43,0800EWA,13
80114110,06:20:37,06:20:57,0810BEL,14
80114110,06:23:15,06:23:35,0810IKA,15
80114110,06:24:16,06:24:36,0810SIT,16
80114110,06:25:57,06:26:17,0810MUG,17
80114110,06:27:56,06:28:16,0810GIC,18
80114110,06:29:50,06:30:10,0810KBA,19
80114110,06:31:53,06:32:13,0800KBA,20
80114110,06:33:55,06:34:15,0810ZAB,21
80114110,06:36:08,06:36:28,0801WID,22
80114110,06:37:04,06:37:24,0810SIG,23
80114110,06:38:29,06:38:49,0800URI,24
80114110,06:39:17,06:39:37,0810GCR,25
80114110,06:41:28,06:41:48,0810IRT,26
80114110,06:43:10,06:43:30,0800GIT,27
80114110,06:43:56,06:44:16,0810KPL,28
80114110,06:45:03,06:45:23,0810RUG,29
80114110,06:46:41,06:47:01,0800REG,30
80114110,06:48:01,06:48:21,0810MTG,31
80114110,06:49:20,06:49:40,0800MTG,32
80114110,06:51:19,06:51:39,0800KIN,33
80114110,06:53:22,06:53:42,0810EGT,34
80114110,06:54:11,06:54:31,0810WJM,35
80114110,06:56:13,06:56:33,0810COP,36
80114110,06:58:02,06:58:22,0810UTH,37
80114110,06:58:57,06:59:17,0810AII,38
80114110,07:00:20,07:00:40,0800DIM,39
80114110,07:01:20,07:01:40,0810KBT,40
80114110,07:02:47,07:03:07,0800OOK,41
80114110,07:03:50,07:04:10,0810TNG,42
80114110,07:04:36,07:04:56,0810NNN,43
80114110,07:06:03,07:06:23,0800ETN,44
80114110,07:06:52,07:07:12,0800KGT,45
80114110,07:08:05,07:08:25,0800RAH,46
80114110,07:09:09,07:09:29,0810MRE,47
80114110,07:10:34,07:10:54,0800HES,48
80114110,07:11:30,07:11:50,0800ODO,49
80114110,07:12:51,07:13:11,0800CCK,50
80114110,07:14:02,07:14:22,0810CRO,51
80114110,07:15:00,07:15:20,0800KRA,52
80114110,07:17:09,07:17:29,0810NSH,53
80114110,07:18:26,07:18:46,0810KAR,54
80114110,07:19:34,07:19:54,0800KBB,55
80114110,07:20:18,07:20:38,0800'AS,56
80114110,07:22:15,07:22:35,0800WDC,57
80114110,07:23:30,07:23:50,0810WPS,58
80114110,07:24:21,07:24:41,0800ERE,59
80114110,07:25:21,07:25:41,0810OSA,60
80114110,07:26:17,07:26:37,0810RL.,61
80114110,07:27:22,07:27:42,0800AGP,62
80114110,07:28:50,07:29:10,0810WST,63
80114110,07:30:14,07:30:34,0810NQU,64
80114110,07:31:06,07:31:26,0810MOH,65
80114110,07:34:27,07:34:47,0810VIU,66
80114110,07:36:57,07:37:17,0812GRT,67
80114111,06:00:00,06:00:20,0812GRT,1
80114111,06:01:25,06:01:45,0801IMA,2
80114111,06:03:19,06:03:39,0811MUM,3
80114111,06:05:19,06:05:39,0801CHR,4
80114111,06:06:25,06:06:45,0811IEC,5
80114111,06:07:15,06:07:35,0801LOT,6
80114111,06:08:12,06:08:32,0811/FC,7
80114111,06:09:24,06:09:44,0812WST,8
80114111,06:10:32,06:10:52,0801STM,9
80114111,06:12:06,06:12:26,0801BRK,10
80114111,06:13:42,06:14:02,0801SAF,11
80114111,06:15:03,06:15:23,0811AGA,12
80114111,06:16:20,06:16:40,0811ABC,13
80114111,06:17:30,06:17:50,0801JGJ,14
80114111,06:18:17,06:18:37,0811KAR,15
80114111,06:19:23,06:19:43,0801NSH,16
80114111,06:21:19,06:21:39,0801DEL,17
80114111,06:22:26,06:22:46,0801AFL,18
80114111,06:23:30,06:23:50,0811KND,19
80114111,06:24:51,06:25:11,0801SDM,20
80114111,06:25:56,06:26:16,0801SPA,21
80114111,06:26:59,06:27:19,0811KNM,22
80114111,06:31:10,06:31:30,0801CUS,23
80114111,06:31:51,06:32:11,0811SKO,24
